Time (s),Joint 1 Position,Joint 2 Position,Joint 3 Position,Joint 4 Position,Joint 5 Position,Joint 6 Position
4.23115086555481,1.4934851755449516,-0.39388922019419415,-1.6718864782831813,-1.8672960054529284,0.270644878350845,0.7814324776178743
4.33641505241394,1.5078149112353598,-0.39211870504895124,-1.6661171242889574,-1.8973798552940593,0.2618088829291352,0.805845017353074
4.429478883743286,1.5204633785796944,-0.3903187504619823,-1.6608238887686673,-1.9252522111175678,0.2543319184056154,0.8283878090450865
4.532805919647217,1.5335088278232687,-0.388061936488436,-1.6550503255300748,-1.9554846484004746,0.2469778305786568,0.8524074957117873
4.632878065109253,1.544983330473335,-0.3860183199079227,-1.6497256835394642,-1.982937783234953,0.24084470599358243,0.8742365950298137
4.729698896408081,1.556909065209822,-0.3835727107584738,-1.6437411190370015,-2.0127667079796683,0.23488355422398183,0.8975027304750274
4.827828884124756,1.5673661495885747,-0.38135338039700223,-1.6379894422988606,-2.040036145163762,0.23003740076675275,0.9184977008262825
4.9313719272613525,1.5781279673375785,-0.37905850053104523,-1.6315181402217829,-2.0693511555480417,0.22541723847534847,0.9407484480352395
5.028177976608276,1.5876778085348309,-0.3770843337141015,-1.6251744134209707,-2.0961707052598872,0.22176566465172395,0.9608789891060225
5.129868030548096,1.5973874667881398,-0.3752528072467975,-1.6181563622999056,-2.1246639739422455,0.2184357549840104,0.9821711071918304
5.233285903930664,1.6060508274782679,-0.3738022200446815,-1.6112596415843012,-2.1506837709276074,0.2158607981519424,1.0012803838843563
5.328336000442505,1.6149265832257376,-0.3727156850261203,-1.6036677207912007,-2.1779917166397604,0.21358515991820823,1.0215603219961331
5.433018922805786,1.6228110498383583,-0.3719591991788823,-1.5963851557809987,-2.2028163748283287,0.21188001375134802,1.0398484489390543
5.53081202507019,1.630845218991262,-0.3717572442535353,-1.588093832043661,-2.2291362097058314,0.21058560840795892,1.0591644765425245
5.630886077880859,1.6380215315765696,-0.37190530294250435,-1.5803887795550828,-2.2527891318833273,0.2096918938900984,1.0766764062337382
5.731451034545898,1.6454001313797746,-0.37268110600838944,-1.5718253202715515,-2.277806820286727,0.20913685970943802,1.0954310000992753
5.832890033721924,1.6519583905694155,-0.37393357392051874,-1.5636813528902294,-2.300477204880574,0.20893162116707364,1.1125942929526673
5.927767992019653,1.6587037848408075,-0.3759264877703435,-1.554652419287664,-2.3244805563727686,0.20906978455079805,1.130957369460022
6.0328450202941895,1.6647166867051348,-0.3782265072347729,-1.545978675412393,-2.3464336380977033,0.20947710385371515,1.1477091474973404
6.131824970245361,1.670949307763807,-0.3811640595838746,-1.5365809712252054,-2.369769661291581,0.21020910149553182,1.165902074431277
6.228221893310547,1.6764488247405394,-0.3843457601192394,-1.5279879463255828,-2.3906740430951476,0.21106247194399783,1.1825781470053016
6.329745054244995,1.6822589061569004,-0.38807031154706223,-1.5186563054904987,-2.4130269721894324,0.2121897098148022,1.2006079047943428
